run_id,model_name,slice_type,slice_value,n_items,LWA,VRS,TC,FMT,FLP
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,localized_notification_bundle,9,0.777778,0.0,1.0,0.0,0.555556
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,nested_portal_message_payload,9,0.333333,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,nested_vendor_portal_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,none,1122,0.675579,0.579323,0.953654,0.86631,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,partner_action_packet,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,partner_activation_timeline_array,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,partner_announcement_partner_visible_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,partner_onboarding_packet,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,partner_onboarding_partner_visible_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,patient_result_public_internal_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,permit_public_internal_notification,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,playbook_card_customer_visible_card,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,portal_case_payload,6,1.0,0.0,1.0,0.0,0.5
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,portal_message_thread,6,0.5,0.0,1.0,0.5,0.166667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,portal_notification_user_visible_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,portal_task_user_visible_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,privacy_notice_data_subject_visible_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,procurement_card_with_internal_notes,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,public_internal_payment_verification_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,public_internal_split_macro,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,public_ticket_bundle,6,0.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,recall_notice_matrix,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,recall_notice_owner_visible_bundle,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,records_response_requester_visible_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,regional_stock_allocation_form,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,regulatory_status_filer_visible_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,release_note,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,sanctions_review_counterparty_visible_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,secure_inbox_exception_bundle,3,1.0,0.666667,1.0,0.666667,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,secure_inbox_incident_packet,3,1.0,0.0,0.333333,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,secure_inbox_packet,6,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,secure_message_recipient_visible_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,secure_notice_with_notes,3,0.666667,0.666667,1.0,1.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,security_alert_admin_visible_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,settlement_offer_visible_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,sso_cutover_tenant_admin_visible_packet,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,status_page_public_update_payload,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,supplier_scorecard_widget,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,support_macro_customer_visible_object,3,1.0,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,survey_response_respondent_visible_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,tax_certificate_public_remediation_record,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,tax_correction_payee_visible_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,template,3,0.0,0.0,1.0,1.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,template_pack_customer_visible_blocks,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,transit_application_visible_record,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,triage_panel_payload,6,0.833333,0.0,1.0,0.0,0.833333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,trust_center_requester_visible_response,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,utility_assistance_visible_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,vaccination_visible_message_array,3,1.0,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,vendor_email,3,0.333333,0.333333,1.0,1.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,visible_internal_mixed_schema,6,0.833333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,structured_output_type,vulnerability_reporter_visible_response,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,ASN_update_form,3,0.666667,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,accommodation_case_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,account_migration_plan_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,account_migration_ready_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,account_recovery_policy_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,accounts_receivable_portal,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,active_secure_inbox_reply,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,admin_console_role_change_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,admin_console_task_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,admissions_document_reminder,3,0.666667,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,admissions_portal_status_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,admissions_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,adult_education_registration_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,anti_money_laundering_kyc_request,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,api_deprecation_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,audit_confirmation_request,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,audit_confirmation_response_object,3,0.666667,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,auto_claim_estimate_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,backup_policy_storage_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,backup_restore_portal_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,bank_mobile_secure_message,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,beneficiary_update_form,3,0.666667,0.0,0.666667,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,benefits_enrollment_chat,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,benefits_interview_reschedule_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,billing_adjustment_structured_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,billing_admin_payment_method_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,billing_dispute_policy_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,billing_portal_notice_surface,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,booking_session,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,breach_notice_bundle,3,1.0,0.333333,1.0,0.333333,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,breach_notification_policy_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,broker_claim_portal_thread,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,broker_commission_statement,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,campus_health_clearance_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,campus_housing_secure_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,carrier_coordination,3,0.333333,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,carrier_notification_array,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,case_management_handoff_policy,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,case_status_card_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,certificate_rotation_policy_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,chargeback_dispute_room,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,chargeback_representation,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,chargeback_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,chargeback_status_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,childcare_subsidy_notice,3,0.666667,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,claim_denial_appeal_rights,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,claim_escalation_thread,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,claim_status_card_array,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,clinic_appointment_reschedule_notice,3,1.0,0.333333,0.333333,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,clinic_live_chat_continuation,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,clinic_prescription_prior_authorization_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,clinic_referral_authorization_notice,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,clinic_waitlist_activation_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,community_portal_reply,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,compliance_notice,78,0.628205,0.487179,0.987179,0.769231,0.807692
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,compliance_notification,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,consignee_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,consumer_complaint_status_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,consumer_credit_adverse_action_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,consumer_credit_notice_card,3,1.0,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,continuing_education_portal_reply,3,1.0,0.333333,0.333333,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,contract_admin,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,court_filing_portal_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_account_timeline_update,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_campaign_suppression_policy,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_console_external_reply,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_contact_merge_confirmation,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_email_to_case_response,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_macro_locale_policy,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_mobile_push_followup,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_note_external_reply_split,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_nps_recovery_policy,3,0.333333,0.0,0.666667,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_opportunity_stage_notice,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_playbook_recommendation_card,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_preference,30,0.733333,0.5,0.966667,0.7,0.7
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_quote_approval_policy,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_record_update_payload,3,0.666667,0.0,1.0,0.0,0.666667
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_renewal_room_update,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_service_renewal_policy,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_survey_followup_message,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_survey_response_object,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_task_reassignment_notice,3,0.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,crm_visible_note,27,0.444444,0.296296,0.925926,1.0,0.851852
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,cross_border_transfer_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,customer_success_checkin_template,3,0.333333,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,customer_support_reply,177,0.672316,0.542373,0.960452,0.830508,0.870056
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,customs_broker_packet,3,1.0,0.333333,1.0,0.333333,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,customs_broker_update,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,customs_case_portal,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,customs_notice,3,0.666667,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,data_export_job_payload,3,1.0,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,data_residency_region_notice,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,data_subject_access_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,delivery_window_portal,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,dental_claim_patient_portal_message,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,developer_account_scope_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,developer_portal_ticket_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,dispute_resolution,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,dns_verification_console_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,domain_verification_policy_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,dpa_security_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,education_records_ferpa_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,employment_law_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,employment_notice_packet,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,employment_privacy_disclosure,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,environmental_disclosure_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,environmental_public_notice_payload,3,1.0,0.0,1.0,0.0,0.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,escrow_refund_notice,3,0.666667,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,ethics_hotline_secure_reply,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,exam_accommodation_decision_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,export_control_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,export_control_review_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,export_control_screening_notice,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,feature_deprecation_policy_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,field_service_channel,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,field_service_parts,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,finance_portal_chat,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,finance_verification,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,financial_aid_portal_update,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,financial_complaints_portal_reply,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,financial_dispute_provisional_credit_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,financial_dispute_status_card,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,financial_promotion_risk_warning,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,fraud_alert_console,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,fraud_alert_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,health_reimbursement_reply,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,hospital_billing_charity_care_notice,3,0.666667,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,housing_portal_document_reply,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,housing_waitlist_status_object,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,housing_waitlist_update,3,0.0,0.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,immigration_case_portal_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,in_app_banner_active_surface_notice,3,0.333333,0.333333,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,incident_bridge_followup_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,incident_response_payload,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,incident_subscriber_status_update,3,0.333333,0.333333,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,insurance_claim_update,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,insurance_renewal_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,investment_kyc_portal,3,1.0,0.666667,0.666667,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,invoice_dispute_workspace,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,invoice_financing_reserve,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,knowledge_article_feedback_policy,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,kyc_portal_bundle,3,1.0,0.0,1.0,0.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,kyc_remediation_notice,3,0.666667,0.666667,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,legal_billing_client_portal_message,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,legal_hold_release_notice,3,1.0,1.0,1.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,legal_hold_status_payload,3,0.333333,0.0,1.0,0.0,0.333333
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,lender_document_portal,3,1.0,0.0,0.0,1.0,1.0
anthropic_sonnet46_main_v1,Claude Sonnet 4.6,workflow_family,library_account_block_notice,3,1.0,1.0,1.0,1.0,1.0
